source_pdf_file,target_year,table_year,status,indicator_is,indicator_en,unit,value_type,value
spa_2024_juni_sumar.pdf,2024,2023,historical,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2024_juni_sumar.pdf,2024,2024,prediction,Innflutningur vöru og þjónustu,Import of goods and services,,percent,1.2
spa_2024_juni_sumar.pdf,2024,2025,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,2.9
spa_2024_juni_sumar.pdf,2024,2026,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,2.0
spa_2024_juni_sumar.pdf,2024,2027,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,2.0
spa_2024_juni_sumar.pdf,2024,2028,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,2.1
spa_2024_juni_sumar.pdf,2024,2029,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,2.1
spa_2024_juni_sumar.pdf,2024,2023,historical,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2024_juni_sumar.pdf,2024,2024,prediction,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2024_juni_sumar.pdf,2024,2025,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2024_juni_sumar.pdf,2024,2026,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2024_juni_sumar.pdf,2024,2027,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2024_juni_sumar.pdf,2024,2028,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2024_juni_sumar.pdf,2024,2029,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2024_juni_sumar.pdf,2024,2023,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2024_juni_sumar.pdf,2024,2024,prediction,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2024_juni_sumar.pdf,2024,2025,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2024_juni_sumar.pdf,2024,2026,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2024_juni_sumar.pdf,2024,2027,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2024_juni_sumar.pdf,2024,2028,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2024_juni_sumar.pdf,2024,2029,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2024_juni_sumar.pdf,2024,2023,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,
spa_2024_juni_sumar.pdf,2024,2024,prediction,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,
spa_2024_juni_sumar.pdf,2024,2025,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,
spa_2024_juni_sumar.pdf,2024,2026,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,
spa_2024_juni_sumar.pdf,2024,2027,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,
spa_2024_juni_sumar.pdf,2024,2028,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,
spa_2024_juni_sumar.pdf,2024,2029,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,
spa_2024_juni_sumar.pdf,2024,2023,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2024_juni_sumar.pdf,2024,2024,prediction,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2024_juni_sumar.pdf,2024,2025,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2024_juni_sumar.pdf,2024,2026,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2024_juni_sumar.pdf,2024,2027,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2024_juni_sumar.pdf,2024,2028,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2024_juni_sumar.pdf,2024,2029,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2024_juni_sumar.pdf,2024,2023,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2024_juni_sumar.pdf,2024,2024,prediction,Vísitala neysluverðs,Consumer price index,,percent,
spa_2024_juni_sumar.pdf,2024,2025,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2024_juni_sumar.pdf,2024,2026,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2024_juni_sumar.pdf,2024,2027,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2024_juni_sumar.pdf,2024,2028,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2024_juni_sumar.pdf,2024,2029,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2024_juni_sumar.pdf,2024,2023,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2024_juni_sumar.pdf,2024,2024,prediction,Gengisvísitala,Exchange rate index,,percent,0.3
spa_2024_juni_sumar.pdf,2024,2025,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2024_juni_sumar.pdf,2024,2026,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2024_juni_sumar.pdf,2024,2027,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2024_juni_sumar.pdf,2024,2028,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2024_juni_sumar.pdf,2024,2029,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2024_juni_sumar.pdf,2024,2023,historical,Raungengi,Real exchange rate,,percent,
spa_2024_juni_sumar.pdf,2024,2024,prediction,Raungengi,Real exchange rate,,percent,2.7
spa_2024_juni_sumar.pdf,2024,2025,extrapolation,Raungengi,Real exchange rate,,percent,2.2
spa_2024_juni_sumar.pdf,2024,2026,extrapolation,Raungengi,Real exchange rate,,percent,0.7
spa_2024_juni_sumar.pdf,2024,2027,extrapolation,Raungengi,Real exchange rate,,percent,0.6
spa_2024_juni_sumar.pdf,2024,2028,extrapolation,Raungengi,Real exchange rate,,percent,0.5
spa_2024_juni_sumar.pdf,2024,2029,extrapolation,Raungengi,Real exchange rate,,percent,0.5
spa_2024_juni_sumar.pdf,2024,2023,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2024_juni_sumar.pdf,2024,2024,prediction,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,0.6
spa_2024_juni_sumar.pdf,2024,2025,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,1.7
spa_2024_juni_sumar.pdf,2024,2026,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,1.7
spa_2024_juni_sumar.pdf,2024,2027,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,1.5
spa_2024_juni_sumar.pdf,2024,2028,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,1.5
spa_2024_juni_sumar.pdf,2024,2029,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,1.5
spa_2024_juni_sumar.pdf,2024,2023,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2024_juni_sumar.pdf,2024,2024,prediction,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2024_juni_sumar.pdf,2024,2025,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2024_juni_sumar.pdf,2024,2026,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2024_juni_sumar.pdf,2024,2027,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2024_juni_sumar.pdf,2024,2028,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2024_juni_sumar.pdf,2024,2029,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2024_juni_sumar.pdf,2024,2023,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2024_juni_sumar.pdf,2024,2024,prediction,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2024_juni_sumar.pdf,2024,2025,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2024_juni_sumar.pdf,2024,2026,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2024_juni_sumar.pdf,2024,2027,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2024_juni_sumar.pdf,2024,2028,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2024_juni_sumar.pdf,2024,2029,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2024_juni_sumar.pdf,2024,2023,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2024_juni_sumar.pdf,2024,2024,prediction,Verð útflutts áls,Export price of aluminum,,percent,9.6
spa_2024_juni_sumar.pdf,2024,2025,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,8.6
spa_2024_juni_sumar.pdf,2024,2026,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,0.7
spa_2024_juni_sumar.pdf,2024,2027,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,0.6
spa_2024_juni_sumar.pdf,2024,2028,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,1.5
spa_2024_juni_sumar.pdf,2024,2029,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,1.9
spa_2024_juni_sumar.pdf,2024,2023,historical,Olíuverð,Oil price,,percent,
spa_2024_juni_sumar.pdf,2024,2024,prediction,Olíuverð,Oil price,,percent,0.8
spa_2024_juni_sumar.pdf,2024,2025,extrapolation,Olíuverð,Oil price,,percent,5.5
spa_2024_juni_sumar.pdf,2024,2026,extrapolation,Olíuverð,Oil price,,percent,4.4
spa_2024_juni_sumar.pdf,2024,2027,extrapolation,Olíuverð,Oil price,,percent,3.2
spa_2024_juni_sumar.pdf,2024,2028,extrapolation,Olíuverð,Oil price,,percent,2.3
spa_2024_juni_sumar.pdf,2024,2029,extrapolation,Olíuverð,Oil price,,percent,1.5
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Einkaneysla,Private final consumption,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Einkaneysla,Private final consumption,,percent,0.6
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Einkaneysla,Private final consumption,,percent,2.3
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Einkaneysla,Private final consumption,,percent,2.9
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Einkaneysla,Private final consumption,,percent,2.8
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Einkaneysla,Private final consumption,,percent,2.8
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Einkaneysla,Private final consumption,,percent,2.5
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Samneysla,Government final consumption,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Samneysla,Government final consumption,,percent,1.9
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Samneysla,Government final consumption,,percent,0.9
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Samneysla,Government final consumption,,percent,0.9
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Samneysla,Government final consumption,,percent,1.0
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Samneysla,Government final consumption,,percent,1.4
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Samneysla,Government final consumption,,percent,1.3
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Fjármunamyndun,Gross fixed capital formation,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Fjármunamyndun,Gross fixed capital formation,,percent,2.1
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,1.4
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,3.3
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,2.8
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,0.7
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,2.8
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Fjárfesting hins opinbera,Public investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Fjárfesting hins opinbera,Public investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Þjóðarútgjöld alls,National final expenditure,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Þjóðarútgjöld alls,National final expenditure,,percent,0.9
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,1.7
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,2.5
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,2.3
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,1.9
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,2.3
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,percent,
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,percent,
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,percent,
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,percent,
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,percent,
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,percent,
spa_2024_november_vetur_haust.pdf,2024,2023,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Vísitala neysluverðs,Consumer price index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Gengisvísitala,Exchange rate index,,percent,0.2
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.5
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Raungengi,Real exchange rate,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Raungengi,Real exchange rate,,percent,3.2
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Raungengi,Real exchange rate,,percent,2.4
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Raungengi,Real exchange rate,,percent,0.7
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Raungengi,Real exchange rate,,percent,0.5
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Raungengi,Real exchange rate,,percent,0.5
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Raungengi,Real exchange rate,,percent,0.5
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Verð útflutts áls,Export price of aluminum,,percent,4.1
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,8.2
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,3.2
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,1.7
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,0.6
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,0.2
spa_2024_november_vetur_haust.pdf,2024,2023,historical,Olíuverð,Oil price,,percent,
spa_2024_november_vetur_haust.pdf,2024,2024,prediction,Olíuverð,Oil price,,percent,1.8
spa_2024_november_vetur_haust.pdf,2024,2025,extrapolation,Olíuverð,Oil price,,percent,5.1
spa_2024_november_vetur_haust.pdf,2024,2026,extrapolation,Olíuverð,Oil price,,percent,2.8
spa_2024_november_vetur_haust.pdf,2024,2027,extrapolation,Olíuverð,Oil price,,percent,1.4
