year,indicator_is,indicator_en,value,unit,table_id,source_pdf_file,notes
2025.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2023_juni_sumar.pdf,filled-missing
2026.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2023_juni_sumar.pdf,filled-missing
2027.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2023_juni_sumar.pdf,filled-missing
2028.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2023_juni_sumar.pdf,filled-missing
2025.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2023_juni_sumar.pdf,
2026.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2023_juni_sumar.pdf,
2027.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2023_juni_sumar.pdf,
2028.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2023_juni_sumar.pdf,
2025.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",4779.0,,Tafla 1,spa_2023_juni_sumar.pdf,
2026.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",5044.0,,Tafla 1,spa_2023_juni_sumar.pdf,
2027.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",5308.0,,Tafla 1,spa_2023_juni_sumar.pdf,
2028.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",5581.0,,Tafla 1,spa_2023_juni_sumar.pdf,
2025.0,Vísitala neysluverðs,Consumer price index,3.0,,Tafla 1,spa_2023_juni_sumar.pdf,
2026.0,Vísitala neysluverðs,Consumer price index,2.6,,Tafla 1,spa_2023_juni_sumar.pdf,
2027.0,Vísitala neysluverðs,Consumer price index,2.5,,Tafla 1,spa_2023_juni_sumar.pdf,
2028.0,Vísitala neysluverðs,Consumer price index,2.5,,Tafla 1,spa_2023_juni_sumar.pdf,
2025.0,Gengisvísitala,Exchange rate index,0.0,,Tafla 1,spa_2023_juni_sumar.pdf,
2026.0,Gengisvísitala,Exchange rate index,0.0,,Tafla 1,spa_2023_juni_sumar.pdf,
2027.0,Gengisvísitala,Exchange rate index,0.0,,Tafla 1,spa_2023_juni_sumar.pdf,
2028.0,Gengisvísitala,Exchange rate index,0.0,,Tafla 1,spa_2023_juni_sumar.pdf,
2025.0,Raungengi,Real exchange rate,0.7,,Tafla 1,spa_2023_juni_sumar.pdf,
2026.0,Raungengi,Real exchange rate,0.6,,Tafla 1,spa_2023_juni_sumar.pdf,
2027.0,Raungengi,Real exchange rate,0.4,,Tafla 1,spa_2023_juni_sumar.pdf,
2028.0,Raungengi,Real exchange rate,0.5,,Tafla 1,spa_2023_juni_sumar.pdf,
2025.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vin nuafli,Tafla 1,spa_2023_juni_sumar.pdf,
2026.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vin nuafli,Tafla 1,spa_2023_juni_sumar.pdf,
2027.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vin nuafli,Tafla 1,spa_2023_juni_sumar.pdf,
2028.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vin nuafli,Tafla 1,spa_2023_juni_sumar.pdf,
2025.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2023_juni_sumar.pdf,filled-missing
2026.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2023_juni_sumar.pdf,filled-missing
2027.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2023_juni_sumar.pdf,filled-missing
2028.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2023_juni_sumar.pdf,filled-missing
2025.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2023_juni_sumar.pdf,filled-missing
2026.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2023_juni_sumar.pdf,filled-missing
2027.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2023_juni_sumar.pdf,filled-missing
2028.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2023_juni_sumar.pdf,filled-missing
2025.0,Alþjóðleg verðbólga,World CPI inflation,2.2,,Tafla 1,spa_2023_juni_sumar.pdf,
2026.0,Alþjóðleg verðbólga,World CPI inflation,2.0,,Tafla 1,spa_2023_juni_sumar.pdf,
2027.0,Alþjóðleg verðbólga,World CPI inflation,2.0,,Tafla 1,spa_2023_juni_sumar.pdf,
2028.0,Alþjóðleg verðbólga,World CPI inflation,2.0,,Tafla 1,spa_2023_juni_sumar.pdf,
2025.0,Verð útflutts áls,Export price of aluminum,4.7,,Tafla 1,spa_2023_juni_sumar.pdf,
2026.0,Verð útflutts áls,Export price of aluminum,4.1,,Tafla 1,spa_2023_juni_sumar.pdf,
2027.0,Verð útflutts áls,Export price of aluminum,4.1,,Tafla 1,spa_2023_juni_sumar.pdf,
2028.0,Verð útflutts áls,Export price of aluminum,1.9,,Tafla 1,spa_2023_juni_sumar.pdf,
2025.0,Olíuverð,Oil price,-4.0,,Tafla 1,spa_2023_juni_sumar.pdf,
2026.0,Olíuverð,Oil price,-3.1,,Tafla 1,spa_2023_juni_sumar.pdf,
2027.0,Olíuverð,Oil price,-2.7,,Tafla 1,spa_2023_juni_sumar.pdf,
2028.0,Olíuverð,Oil price,-2.3,,Tafla 1,spa_2023_juni_sumar.pdf,
2025.0,Einkaneysla,Private final consumption,2.8,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Einkaneysla,Private final consumption,2.5,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,Einkaneysla,Private final consumption,2.5,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,Einkaneysla,Private final consumption,2.5,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2025.0,Samneysla,Government final consumption,0.8,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Samneysla,Government final consumption,0.3,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,Samneysla,Government final consumption,0.9,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,Samneysla,Government final consumption,0.7,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2025.0,Fjármunamyndun,Gross fixed capital formation,2.7,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Fjármunamyndun,Gross fixed capital formation,1.5,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,Fjármunamyndun,Gross fixed capital formation,0.5,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,Fjármunamyndun,Gross fixed capital formation,2.3,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2025.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2026.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2027.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2028.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2025.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2026.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2027.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2028.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2025.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2026.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2027.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2028.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2025.0,Þjóðarútgjöld alls,National final expenditure,2.3,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Þjóðarútgjöld alls,National final expenditure,1.7,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,Þjóðarútgjöld alls,National final expenditure,1.7,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,Þjóðarútgjöld alls,National final expenditure,2.0,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2025.0,Útflutningur vöru og þjónustu,Exports of goods and services,2.9,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Útflutningur vöru og þjónustu,Exports of goods and services,2.8,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,Útflutningur vöru og þjónustu,Exports of goods and services,2.8,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,Útflutningur vöru og þjónustu,Exports of goods and services,2.7,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2025.0,Innflutningur vöru og þjónustu,Import of goods and services,2.3,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Innflutningur vöru og þjónustu,Import of goods and services,1.7,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,Innflutningur vöru og þjónustu,Import of goods and services,1.4,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,Innflutningur vöru og þjónustu,Import of goods and services,1.8,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2025.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2026.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2027.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2028.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2025.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2026.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2027.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2028.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2025.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2023_november_vetur_haust.pdf,
2025.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",4716.0,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",4957.0,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",5211.0,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",5491.0,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2025.0,Vísitala neysluverðs,Consumer price index,3.0,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Vísitala neysluverðs,Consumer price index,2.6,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,Vísitala neysluverðs,Consumer price index,2.5,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,Vísitala neysluverðs,Consumer price index,2.5,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2025.0,Gengisvísitala,Exchange rate index,0.0,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Gengisvísitala,Exchange rate index,0.0,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,Gengisvísitala,Exchange rate index,0.0,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,Gengisvísitala,Exchange rate index,0.0,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2025.0,Raungengi,Real exchange rate,0.8,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Raungengi,Real exchange rate,0.6,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,Raungengi,Real exchange rate,0.6,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,Raungengi,Real exchange rate,0.6,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2025.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vin nuafli,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vin nuafli,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vin nuafli,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vin nuafli,Tafla 1,spa_2023_november_vetur_haust.pdf,
2025.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2026.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2027.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2028.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2025.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2026.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2027.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2028.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2023_november_vetur_haust.pdf,filled-missing
2025.0,Alþjóðleg verðbólga,World CPI inflation,2.2,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Alþjóðleg verðbólga,World CPI inflation,2.0,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,Alþjóðleg verðbólga,World CPI inflation,1.9,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,Alþjóðleg verðbólga,World CPI inflation,1.9,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2025.0,Verð útflutts áls,Export price of aluminum,3.9,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Verð útflutts áls,Export price of aluminum,3.6,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,Verð útflutts áls,Export price of aluminum,3.4,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,Verð útflutts áls,Export price of aluminum,1.9,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2025.0,Olíuverð,Oil price,-5.8,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Olíuverð,Oil price,-4.9,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2027.0,Olíuverð,Oil price,-4.0,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2028.0,Olíuverð,Oil price,-3.2,,Tafla 1,spa_2023_november_vetur_haust.pdf,
2026.0,Einkaneysla,Private final consumption,2.8,,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Einkaneysla,Private final consumption,2.6,,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Einkaneysla,Private final consumption,2.6,,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Einkaneysla,Private final consumption,2.5,,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,Samneysla,Government final consumption,0.7,,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Samneysla,Government final consumption,0.9,,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Samneysla,Government final consumption,1.0,,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Samneysla,Government final consumption,1.0,,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,Fjármunamyndun,Gross fixed capital formation,3.5,,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Fjármunamyndun,Gross fixed capital formation,1.7,,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Fjármunamyndun,Gross fixed capital formation,0.7,,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Fjármunamyndun,Gross fixed capital formation,2.6,,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2027.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2028.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2029.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2026.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2027.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2028.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2029.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2026.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2027.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2028.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2029.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2026.0,Þjóðarútgjöld alls,National final expenditure,2.4,,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Þjóðarútgjöld alls,National final expenditure,2.0,,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Þjóðarútgjöld alls,National final expenditure,1.7,,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Þjóðarútgjöld alls,National final expenditure,2.1,,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,Útflutningur vöru og þjónustu,Exports of goods and services,2.8,,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Útflutningur vöru og þjónustu,Exports of goods and services,3.2,,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Útflutningur vöru og þjónustu,Exports of goods and services,3.0,,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Útflutningur vöru og þjónustu,Exports of goods and services,2.5,,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,Innflutningur vöru og þjónustu,Import of goods and services,2.3,,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Innflutningur vöru og þjónustu,Import of goods and services,2.3,,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Innflutningur vöru og þjónustu,Import of goods and services,1.8,,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Innflutningur vöru og þjónustu,Import of goods and services,2.0,,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,Verg landsframleiðsla,Gross domestic product,2.7,,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Verg landsframleiðsla,Gross domestic product,2.4,,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Verg landsframleiðsla,Gross domestic product,2.3,,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Verg landsframleiðsla,Gross domestic product,2.3,,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2027.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2028.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2029.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2026.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2027.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2028.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2029.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2026.0,Vísitala neysluverðs,Consumer price index,2.7,,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Vísitala neysluverðs,Consumer price index,2.5,,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Vísitala neysluverðs,Consumer price index,2.5,,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Vísitala neysluverðs,Consumer price index,2.5,,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,Gengisvísitala,Exchange rate index,0.0,,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Gengisvísitala,Exchange rate index,0.0,,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Gengisvísitala,Exchange rate index,0.0,,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Gengisvísitala,Exchange rate index,0.0,,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,Raungengi,Real exchange rate,0.7,,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Raungengi,Real exchange rate,0.5,,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Raungengi,Real exchange rate,0.5,,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Raungengi,Real exchange rate,0.5,,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vin nuafli,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vin nuafli,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vin nuafli,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vin nuafli,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2027.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2028.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2029.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2026.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2027.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2028.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2029.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2024_april_vor_greining.pdf,filled-missing
2026.0,Alþjóðleg verðbólga,World CPI inflation,2.0,,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Alþjóðleg verðbólga,World CPI inflation,1.9,,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Alþjóðleg verðbólga,World CPI inflation,1.9,,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Alþjóðleg verðbólga,World CPI inflation,1.9,,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,Verð útflutts áls,Export price of aluminum,4.6,,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Verð útflutts áls,Export price of aluminum,3.5,,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Verð útflutts áls,Export price of aluminum,3.3,,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Verð útflutts áls,Export price of aluminum,2.7,,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,Olíuverð,Oil price,-3.6,,Tafla 1,spa_2024_april_vor_greining.pdf,
2027.0,Olíuverð,Oil price,-2.3,,Tafla 1,spa_2024_april_vor_greining.pdf,
2028.0,Olíuverð,Oil price,-1.2,,Tafla 1,spa_2024_april_vor_greining.pdf,
2029.0,Olíuverð,Oil price,-0.5,,Tafla 1,spa_2024_april_vor_greining.pdf,
2026.0,Einkaneysla,Private final consumption,2.8,,Tafla 1,spa_2024_juni_sumar.pdf,
2027.0,Einkaneysla,Private final consumption,2.8,,Tafla 1,spa_2024_juni_sumar.pdf,
2028.0,Einkaneysla,Private final consumption,2.8,,Tafla 1,spa_2024_juni_sumar.pdf,
2029.0,Einkaneysla,Private final consumption,2.7,,Tafla 1,spa_2024_juni_sumar.pdf,
2026.0,Samneysla,Government final consumption,0.8,,Tafla 1,spa_2024_juni_sumar.pdf,
2027.0,Samneysla,Government final consumption,1.0,,Tafla 1,spa_2024_juni_sumar.pdf,
2028.0,Samneysla,Government final consumption,1.3,,Tafla 1,spa_2024_juni_sumar.pdf,
2029.0,Samneysla,Government final consumption,1.3,,Tafla 1,spa_2024_juni_sumar.pdf,
2026.0,Fjármunamyndun,Gross fixed capital formation,3.5,,Tafla 1,spa_2024_juni_sumar.pdf,
